#K-Path          Energy    tot
# NKPTS & NBANDS:  99  48
# Band-Index    1
    1.19240    -1.540809    0.023
    1.21316    -1.499258    0.021
    1.23393    -1.456833    0.022
    1.25469    -1.416082    0.025
    1.27545    -1.377873    0.030
    1.29622    -1.342379    0.037
    1.31698    -1.309438    0.046
    1.33775    -1.278717    0.056
    1.35851    -1.249847    0.072
    1.37927    -1.222386    0.090
    1.40004    -1.195802    0.114
    1.42080    -1.169652    0.145
    1.44157    -1.143410    0.185
    1.46233    -1.116610    0.238
    1.48309    -1.088691    0.306
    1.50386    -1.059177    0.388
    1.52462    -1.027666    0.480
    1.54539    -0.993930    0.569
    1.56615    -0.958024    0.644
    1.58692    -0.920198    0.702
    1.60768    -0.880972    0.743
    1.62844    -0.840810    0.771
    1.64921    -0.800566    0.791
    1.66997    -0.761063    0.805
    1.69074    -0.723277    0.815
    1.71150    -0.688103    0.822
    1.73226    -0.656814    0.825
    1.75303    -0.630629    0.829
    1.77379    -0.610739    0.831
    1.79456    -0.598244    0.832
    1.81532    -0.594001    0.832
    1.81532    -0.594001    0.832
    1.85685    -0.611590    0.831
    1.89838    -0.663986    0.830
    1.93990    -0.745478    0.828
    1.98143    -0.847156    0.829
    2.02296    -0.959428    0.826
    2.06449    -1.073222    0.809
    2.10602    -1.181081    0.757
    2.14755    -1.278615    0.694
    2.18907    -1.364794    0.650
    2.23060    -1.439786    0.635
    2.27213    -1.504265    0.642
    2.31366    -1.558922    0.664
    2.35519    -1.603705    0.698
    2.39671    -1.636967    0.741
    2.43824    -1.654903    0.786
    2.47977    -1.651197    0.824
    2.52130    -1.618399    0.823
    2.56283    -1.549638    0.743
    2.60436    -1.446228    0.635
    2.64588    -1.317444    0.565
    2.68741    -1.174380    0.528
    2.72894    -1.025252    0.508
    2.77047    -0.876798    0.497
    2.81200    -0.733310    0.492
    2.85352    -0.600739    0.488
    2.89505    -0.488577    0.524
    2.93658    -0.383542    0.514
    2.97811    -0.295182    0.509
    3.01964    -0.225464    0.505
    3.06117    -0.173682    0.502
    3.10269    -0.139293    0.497
    3.14422    -0.099108    0.495

# Band-Index    19
    3.14422    2.792441    0.011
    3.10269    2.803118    0.011
    3.06117    2.828303    0.014
    3.01964    2.842415    0.010
    2.97811    2.821045    0.037
    2.93658    2.728845    0.091
    2.89505    2.606559    0.133
    2.85352    2.476837    0.164
    2.81200    2.347503    0.189
    2.77047    2.223142    0.209
    2.72894    2.107443    0.221
    2.68741    2.002819    0.232
    2.64588    1.908620    0.236
    2.60436    1.827178    0.238
    2.56283    1.759622    0.241
    2.52130    1.707338    0.236
    2.47977    1.673982    0.239
    2.43824    1.661345    0.236
    2.39671    1.670748    0.233
    2.35519    1.701583    0.228
    2.31366    1.750613    0.217
    2.27213    1.811332    0.199
    2.23060    1.873236    0.172
    2.18907    1.922069    0.134
    2.14755    1.942001    0.089
    2.10602    1.923988    0.052
    2.06449    1.870983    0.027
    2.02296    1.794021    0.014
    1.98143    1.707197    0.005
    1.93990    1.623039    0.002
    1.89838    1.553751    0.001
    1.85685    1.508544    0.001
    1.81532    1.493094    0.001
    1.81532    1.493094    0.001
    1.79456    1.496882    0.001
    1.77379    1.508072    0.001
    1.75303    1.526112    0.001
    1.73226    1.550265    0.001
    1.71150    1.579655    0.001
    1.69074    1.613389    0.001
    1.66997    1.650450    0.001
    1.64921    1.690118    0.001
    1.62844    1.731491    0.001
    1.60768    1.773916    0.002
    1.58692    1.816497    0.002
    1.56615    1.858607    0.002
    1.54539    1.899841    0.002
    1.52462    1.939523    0.002
    1.50386    1.977374    0.002
    1.48309    2.012943    0.003
    1.46233    2.045966    0.004
    1.44157    2.076386    0.004
    1.42080    2.103536    0.004
    1.40004    2.127716    0.004
    1.37927    2.148567    0.004
    1.35851    2.166372    0.004
    1.33775    2.181021    0.003
    1.31698    2.192911    0.003
    1.29622    2.202069    0.003
    1.27545    2.209033    0.003
    1.25469    2.214054    0.003
    1.23393    2.217461    0.003
    1.21316    2.219848    0.002
    1.19240    2.221321    0.002
    1.17163    2.222751    0.002
    1.15087    2.223494    0.002
    1.15087    2.223494    0.002
    1.11490    2.226977    0.002
    1.07894    2.227434    0.003
    1.04297    2.225275    0.004
    1.00701    2.221731    0.005
    0.97104    2.217804    0.008
    0.93508    2.213668    0.012
    0.89912    2.209195    0.019
    0.86315    2.203555    0.027
    0.82719    2.194718    0.040
    0.79122    2.180605    0.059
    0.75526    2.155815    0.079
    0.71929    2.125018    0.099
    0.68333    2.094005    0.118
    0.64736    2.066376    0.136
    0.61140    2.046574    0.151
    0.57543    2.037997    0.164
    0.53947    2.043569    0.174
    0.50350    2.065197    0.180
    0.46754    2.103838    0.182
    0.43158    2.159448    0.183
    0.39561    2.232047    0.178
    0.35965    2.318328    0.169
    0.32368    2.417331    0.157
    0.28772    2.523757    0.139
    0.25175    2.632546    0.114
    0.21579    2.736603    0.081
    0.17982    2.824351    0.037
    0.14386    2.852170    0.011
    0.10789    2.834508    0.015
    0.07193    2.813735    0.013
    0.03596    2.796918    0.011
    0.00000    2.792441    0.011

# Band-Index    20
    0.00000    2.834016    0.011
    0.03596    2.835286    0.013
    0.07193    2.839970    0.012
    0.10789    2.846700    0.011
    0.14386    2.864335    0.018
    0.17982    2.867432    0.053
    0.21579    2.853499    0.096
    0.25175    2.810010    0.255
    0.28772    2.740006    0.384
    0.32368    2.671273    0.419
    0.35965    2.610508    0.425
    0.39561    2.558209    0.425
    0.43158    2.511479    0.418
    0.46754    2.465294    0.082
    0.50350    2.428758    0.110
    0.53947    2.398788    0.392
    0.57543    2.356403    0.364
    0.61140    2.315698    0.340
    0.64736    2.271812    0.303
    0.68333    2.232797    0.265
    0.71929    2.204917    0.228
    0.75526    2.193886    0.189
    0.79122    2.207952    0.159
    0.82719    2.246475    0.129
    0.86315    2.305394    0.105
    0.89912    2.374603    0.080
    0.93508    2.449373    0.059
    0.97104    2.523258    0.042
    1.00701    2.592563    0.028
    1.04297    2.652259    0.019
    1.07894    2.699062    0.013
    1.11490    2.729998    0.009
    1.15087    2.742924    0.009
    1.15087    2.742924    0.009
    1.17163    2.743921    0.009
    1.19240    2.746465    0.010
    1.21316    2.750864    0.011
    1.23393    2.757153    0.014
    1.25469    2.765601    0.019
    1.27545    2.776111    0.028
    1.29622    2.788623    0.048
    1.31698    2.802918    0.088
    1.33775    2.817774    0.183
    1.35851    2.830724    0.393
    1.37927    2.830913    0.648
    1.40004    2.810679    0.793
    1.42080    2.776101    0.855
    1.44157    2.733092    0.883
    1.46233    2.684190    0.896
    1.48309    2.630886    0.903
    1.50386    2.573999    0.907
    1.52462    2.514139    0.910
    1.54539    2.452017    0.910
    1.56615    2.388217    0.911
    1.58692    2.323528    0.911
    1.60768    2.258670    0.911
    1.62844    2.194438    0.910
    1.64921    2.132034    0.910
    1.66997    2.072482    0.909
    1.69074    2.016962    0.909
    1.71150    1.966605    0.908
    1.73226    1.922830    0.908
    1.75303    1.886944    0.907
    1.77379    1.860212    0.907
    1.79456    1.843687    0.907
    1.81532    1.838097    0.908
    1.81532    1.838097    0.908
    1.85685    1.860559    0.906
    1.89838    1.924907    0.906
    1.93990    2.020897    0.900
    1.98143    2.133527    0.885
    2.02296    2.245289    0.856
    2.06449    2.340315    0.804
    2.10602    2.408418    0.730
    2.14755    2.449288    0.639
    2.18907    2.468710    0.559
    2.23060    2.464464    0.504
    2.27213    2.426872    0.474
    2.31366    2.356372    0.452
    2.35519    2.272258    0.432
    2.39671    2.197063    0.416
    2.43824    2.142275    0.404
    2.47977    2.112969    0.394
    2.52130    2.117082    0.388
    2.56283    2.142402    0.379
    2.60436    2.183863    0.373
    2.64588    2.242352    0.367
    2.68741    2.314401    0.364
    2.72894    2.395727    0.363
    2.77047    2.484986    0.363
    2.81200    2.579341    0.346
    2.85352    2.677545    0.283
    2.89505    2.765909    0.150
    2.93658    2.818451    0.057
    2.97811    2.863288    0.045
    3.01964    2.868796    0.020
    3.06117    2.841918    0.012
    3.10269    2.836006    0.012
    3.14422    2.834016    0.011

# Band-Index    21
    3.14422    3.052427    0.023
    3.10269    3.039702    0.006
    3.06117    3.002287    0.014
    3.01964    2.938745    0.033
    2.97811    2.916501    0.019
    2.93658    2.884309    0.543
    2.89505    2.802584    0.398
    2.85352    2.756420    0.224
    2.81200    2.724729    0.130
    2.77047    2.696760    0.085
    2.72894    2.643810    0.242
    2.68741    2.596223    0.217
    2.64588    2.578012    0.205
    2.60436    2.576473    0.012
    2.56283    2.494974    0.017
    2.52130    2.461689    0.034
    2.47977    2.465759    0.040
    2.43824    2.481102    0.037
    2.39671    2.500505    0.028
    2.35519    2.523842    0.017
    2.31366    2.554824    0.007
    2.27213    2.604673    0.006
    2.23060    2.686485    0.009
    2.18907    2.793572    0.012
    2.14755    2.919709    0.007
    2.10602    3.045144    0.114
    2.06449    3.119538    0.069
    2.02296    3.101848    0.072
    1.98143    3.068178    0.061
    1.93990    3.038164    0.055
    1.89838    3.013922    0.052
    1.85685    2.997683    0.051
    1.81532    2.991727    0.051
    1.81532    2.991727    0.051
    1.79456    2.993343    0.051
    1.77379    2.998303    0.051
    1.75303    3.006834    0.052
    1.73226    3.019155    0.053
    1.71150    3.035438    0.055
    1.69074    3.055832    0.056
    1.66997    3.080407    0.059
    1.64921    3.109314    0.062
    1.62844    3.142548    0.066
    1.60768    3.180070    0.070
    1.58692    3.221237    0.076
    1.56615    3.244833    0.009
    1.54539    3.202108    0.055
    1.52462    3.152676    0.033
    1.50386    3.112339    0.032
    1.48309    3.073699    0.035
    1.46233    3.037318    0.042
    1.44157    3.004230    0.057
    1.42080    2.975189    0.085
    1.40004    2.953495    0.147
    1.37927    2.944833    0.295
    1.35851    2.955852    0.549
    1.33775    2.978781    0.762
    1.31698    3.003658    0.858
    1.29622    3.027654    0.900
    1.27545    3.050314    0.922
    1.25469    3.070977    0.933
    1.23393    3.090217    0.940
    1.21316    3.108872    0.946
    1.19240    3.125573    0.950
    1.17163    3.141177    0.953
    1.15087    3.154666    0.953
    1.15087    3.154666    0.953
    1.11490    3.163674    0.945
    1.07894    3.157462    0.930
    1.04297    3.136276    0.908
    1.00701    3.100623    0.879
    0.97104    3.052339    0.844
    0.93508    2.995134    0.803
    0.89912    2.931772    0.757
    0.86315    2.866084    0.705
    0.82719    2.801726    0.651
    0.79122    2.730415    0.585
    0.75526    2.661782    0.519
    0.71929    2.591539    0.448
    0.68333    2.527605    0.375
    0.64736    2.473618    0.307
    0.61140    2.431654    0.242
    0.57543    2.412381    0.191
    0.53947    2.408362    0.143
    0.50350    2.434941    0.404
    0.46754    2.471130    0.412
    0.43158    2.524217    0.052
    0.39561    2.646852    0.017
    0.35965    2.761984    0.191
    0.32368    2.771002    0.183
    0.28772    2.859346    0.246
    0.25175    2.880002    0.312
    0.21579    2.918257    0.518
    0.17982    2.897595    0.019
    0.14386    2.917327    0.037
    0.10789    2.975862    0.018
    0.07193    3.019315    0.007
    0.03596    3.043099    0.007
    0.00000    3.052427    0.023

# Band-Index    22
    0.00000    3.108673    0.042
    0.03596    3.102572    0.051
    0.07193    3.085183    0.059
    0.10789    3.058677    0.072
    0.14386    3.023999    0.090
    0.17982    2.989952    0.615
    0.21579    2.947099    0.020
    0.25175    2.990629    0.701
    0.28772    2.876601    0.149
    0.32368    2.869008    0.079
    0.35965    2.816371    0.034
    0.39561    2.876978    0.208
    0.43158    2.877872    0.690
    0.46754    2.864792    0.643
    0.50350    2.910000    0.575
    0.53947    2.879067    0.368
    0.57543    2.800990    0.479
    0.61140    2.754087    0.555
    0.64736    2.730408    0.612
    0.68333    2.729744    0.650
    0.71929    2.746394    0.682
    0.75526    2.778614    0.704
    0.79122    2.813863    0.732
    0.82719    2.866749    0.744
    0.86315    2.924748    0.755
    0.89912    2.992655    0.760
    0.93508    3.064468    0.763
    0.97104    3.137562    0.763
    1.00701    3.210141    0.762
    1.04297    3.278708    0.762
    1.07894    3.338159    0.763
    1.11490    3.381047    0.767
    1.15087    3.401250    0.770
    1.15087    3.401250    0.770
    1.17163    3.411866    0.772
    1.19240    3.424852    0.775
    1.21316    3.440571    0.781
    1.23393    3.458702    0.788
    1.25469    3.479072    0.796
    1.27545    3.501464    0.804
    1.29622    3.525893    0.812
    1.31698    3.552170    0.820
    1.33775    3.580406    0.827
    1.35851    3.611872    0.825
    1.37927    3.657630    0.745
    1.40004    3.720899    0.340
    1.42080    3.687148    0.169
    1.44157    3.625197    0.123
    1.46233    3.559992    0.105
    1.48309    3.495924    0.094
    1.50386    3.434479    0.085
    1.52462    3.376133    0.075
    1.54539    3.313559    0.046
    1.56615    3.261958    0.086
    1.58692    3.281129    0.016
    1.60768    3.321606    0.019
    1.62844    3.361935    0.025
    1.64921    3.402340    0.051
    1.66997    3.449445    0.244
    1.69074    3.468985    0.529
    1.71150    3.453473    0.575
    1.73226    3.437238    0.585
    1.75303    3.424383    0.589
    1.77379    3.415403    0.590
    1.79456    3.410204    0.591
    1.81532    3.408521    0.591
    1.81532    3.408521    0.591
    1.85685    3.414485    0.591
    1.89838    3.428867    0.587
    1.93990    3.439756    0.555
    1.98143    3.371222    0.291
    2.02296    3.236956    0.091
    2.06449    3.136003    0.081
    2.10602    3.129056    0.045
    2.14755    3.167580    0.155
    2.18907    3.189987    0.136
    2.23060    3.175984    0.120
    2.27213    3.138215    0.108
    2.31366    3.086874    0.104
    2.35519    3.027276    0.105
    2.39671    2.965073    0.109
    2.43824    2.904760    0.116
    2.47977    2.847338    0.127
    2.52130    2.790871    0.146
    2.56283    2.715023    0.176
    2.60436    2.614783    0.198
    2.64588    2.622360    0.029
    2.68741    2.646445    0.046
    2.72894    2.670228    0.064
    2.77047    2.713930    0.273
    2.81200    2.812676    0.349
    2.85352    2.925847    0.461
    2.89505    2.988310    0.245
    2.93658    2.995329    0.162
    2.97811    2.987385    0.624
    3.01964    3.056431    0.087
    3.06117    3.083622    0.069
    3.10269    3.102143    0.054
    3.14422    3.108673    0.042

# Band-Index    23
    3.14422    3.119012    0.699
    3.10269    3.116984    0.714
    3.06117    3.123119    0.710
    3.01964    3.086840    0.677
    2.97811    3.023846    0.116
    2.93658    3.005924    0.024
    2.89505    3.004594    0.711
    2.85352    2.961884    0.709
    2.81200    2.928557    0.709
    2.77047    2.906487    0.713
    2.72894    2.900099    0.718
    2.68741    2.908725    0.725
    2.64588    2.929460    0.737
    2.60436    2.959896    0.754
    2.56283    2.999148    0.775
    2.52130    3.042228    0.801
    2.47977    3.117278    0.822
    2.43824    3.167516    0.853
    2.39671    3.223511    0.883
    2.35519    3.282509    0.910
    2.31366    3.341822    0.931
    2.27213    3.399704    0.939
    2.23060    3.463200    0.929
    2.18907    3.539694    0.899
    2.14755    3.593915    0.618
    2.10602    3.576981    0.609
    2.06449    3.552737    0.592
    2.02296    3.521586    0.550
    1.98143    3.469100    0.336
    1.93990    3.469382    0.060
    1.89838    3.530550    0.017
    1.85685    3.573543    0.008
    1.81532    3.587075    0.007
    1.81532    3.587075    0.007
    1.79456    3.583862    0.007
    1.77379    3.573757    0.010
    1.75303    3.557471    0.012
    1.73226    3.535979    0.018
    1.71150    3.510598    0.030
    1.69074    3.486584    0.078
    1.66997    3.499057    0.366
    1.64921    3.541376    0.561
    1.62844    3.579907    0.589
    1.60768    3.622283    0.596
    1.58692    3.668992    0.600
    1.56615    3.719501    0.604
    1.54539    3.772260    0.608
    1.52462    3.822977    0.618
    1.50386    3.857716    0.645
    1.48309    3.844818    0.705
    1.46233    3.800951    0.751
    1.44157    3.763525    0.754
    1.42080    3.735048    0.717
    1.40004    3.738371    0.549
    1.37927    3.841315    0.145
    1.35851    3.927943    0.064
    1.33775    3.999639    0.063
    1.31698    4.065083    0.070
    1.29622    4.118899    0.083
    1.27545    4.149126    0.101
    1.25469    4.139254    0.128
    1.23393    4.105666    0.148
    1.21316    4.083196    0.156
    1.19240    4.067261    0.161
    1.17163    4.059050    0.163
    1.15087    4.054731    0.165
    1.15087    4.054731    0.165
    1.11490    4.061544    0.167
    1.07894    4.062322    0.165
    1.04297    4.057197    0.159
    1.00701    4.045069    0.151
    0.97104    4.024586    0.143
    0.93508    3.996541    0.135
    0.89912    3.956868    0.131
    0.86315    3.907403    0.129
    0.82719    3.848296    0.136
    0.79122    3.781344    0.139
    0.75526    3.693160    0.162
    0.71929    3.603829    0.177
    0.68333    3.503480    0.204
    0.64736    3.396328    0.241
    0.61140    3.277085    0.296
    0.57543    3.147814    0.372
    0.53947    3.008037    0.481
    0.50350    2.935260    0.278
    0.46754    2.960604    0.221
    0.43158    2.953395    0.197
    0.39561    2.940151    0.711
    0.35965    3.076705    0.719
    0.32368    3.012980    0.678
    0.28772    2.974285    0.691
    0.25175    3.015226    0.439
    0.21579    2.983677    0.202
    0.17982    2.990814    0.124
    0.14386    3.071370    0.673
    0.10789    3.128339    0.700
    0.07193    3.121644    0.713
    0.03596    3.115942    0.713
    0.00000    3.119012    0.699

# Band-Index    24
    0.00000    3.264822    0.731
    0.03596    3.243999    0.730
    0.07193    3.204647    0.732
    0.10789    3.150296    0.717
    0.14386    3.128824    0.718
    0.17982    3.080494    0.714
    0.21579    3.032132    0.707
    0.25175    3.017582    0.024
    0.28772    3.096375    0.025
    0.32368    3.179069    0.691
    0.35965    3.150572    0.668
    0.39561    3.332496    0.668
    0.43158    3.457002    0.670
    0.46754    3.576452    0.029
    0.50350    3.679703    0.031
    0.53947    3.776568    0.667
    0.57543    3.864915    0.661
    0.61140    3.955692    0.654
    0.64736    4.040388    0.643
    0.68333    4.118596    0.630
    0.71929    4.190156    0.612
    0.75526    4.253922    0.588
    0.79122    4.306809    0.557
    0.82719    4.350283    0.520
    0.86315    4.383789    0.470
    0.89912    4.410472    0.413
    0.93508    4.432762    0.351
    0.97104    4.449816    0.288
    1.00701    4.467085    0.232
    1.04297    4.482455    0.182
    1.07894    4.495491    0.140
    1.11490    4.504365    0.106
    1.15087    4.509308    0.086
    1.15087    4.509308    0.086
    1.17163    4.495921    0.068
    1.19240    4.467037    0.059
    1.21316    4.424908    0.052
    1.23393    4.369111    0.053
    1.25469    4.301795    0.065
    1.27545    4.255799    0.087
    1.29622    4.249943    0.105
    1.31698    4.272271    0.130
    1.33775    4.312767    0.203
    1.35851    4.358174    0.359
    1.37927    4.353503    0.494
    1.40004    4.301671    0.555
    1.42080    4.231791    0.583
    1.44157    4.156463    0.601
    1.46233    4.078651    0.624
    1.48309    3.999373    0.681
    1.50386    3.955990    0.745
    1.52462    3.965034    0.772
    1.54539    3.995181    0.781
    1.56615    4.032050    0.785
    1.58692    4.071439    0.786
    1.60768    4.111197    0.786
    1.62844    4.150330    0.784
    1.64921    4.188484    0.785
    1.66997    4.224540    0.784
    1.69074    4.257662    0.785
    1.71150    4.287309    0.785
    1.73226    4.312849    0.786
    1.75303    4.333598    0.787
    1.77379    4.348923    0.788
    1.79456    4.358299    0.790
    1.81532    4.361166    0.790
    1.81532    4.361166    0.790
    1.85685    4.349140    0.787
    1.89838    4.308004    0.785
    1.93990    4.236949    0.778
    1.98143    4.139089    0.774
    2.02296    4.018284    0.777
    2.06449    3.886587    0.789
    2.10602    3.754356    0.816
    2.14755    3.635410    0.858
    2.18907    3.601805    0.624
    2.23060    3.598936    0.626
    2.27213    3.583521    0.627
    2.31366    3.554347    0.627
    2.35519    3.508212    0.629
    2.39671    3.448214    0.634
    2.43824    3.378558    0.640
    2.47977    3.302255    0.646
    2.52130    3.251180    0.645
    2.56283    3.184344    0.649
    2.60436    3.131204    0.647
    2.64588    3.089417    0.638
    2.68741    3.063052    0.621
    2.72894    3.048952    0.592
    2.77047    3.048701    0.557
    2.81200    3.030425    0.476
    2.85352    3.005638    0.362
    2.89505    3.028687    0.574
    2.93658    3.053714    0.714
    2.97811    3.111622    0.717
    3.01964    3.135052    0.712
    3.06117    3.176635    0.720
    3.10269    3.238358    0.741
    3.14422    3.264822    0.731

# Band-Index    25
    3.14422    3.269351    0.754
    3.10269    3.240141    0.729
    3.06117    3.205339    0.724
    3.01964    3.155725    0.717
    2.97811    3.123600    0.692
    2.93658    3.094735    0.652
    2.89505    3.113428    0.026
    2.85352    3.240866    0.026
    2.81200    3.382774    0.026
    2.77047    3.523046    0.022
    2.72894    3.675982    0.023
    2.68741    3.827765    0.025
    2.64588    3.974811    0.026
    2.60436    4.109242    0.026
    2.56283    4.233369    0.027
    2.52130    4.347326    0.028
    2.47977    4.445657    0.029
    2.43824    4.534500    0.030
    2.39671    4.611113    0.032
    2.35519    4.676847    0.033
    2.31366    4.733792    0.033
    2.27213    4.782739    0.033
    2.23060    4.828439    0.033
    2.18907    4.872339    0.032
    2.14755    4.916203    0.032
    2.10602    4.961730    0.030
    2.06449    5.008324    0.026
    2.02296    5.055970    0.023
    1.98143    5.103282    0.020
    1.93990    5.147114    0.018
    1.89838    5.183647    0.014
    1.85685    5.208131    0.013
    1.81532    5.216515    0.013
    1.81532    5.216515    0.013
    1.79456    5.214252    0.013
    1.77379    5.206752    0.013
    1.75303    5.193967    0.014
    1.73226    5.175800    0.015
    1.71150    5.152295    0.016
    1.69074    5.124006    0.019
    1.66997    5.090940    0.021
    1.64921    5.053475    0.024
    1.62844    5.011938    0.026
    1.60768    4.967411    0.030
    1.58692    4.920189    0.034
    1.56615    4.870346    0.039
    1.54539    4.818772    0.045
    1.52462    4.766020    0.051
    1.50386    4.713184    0.059
    1.48309    4.660635    0.067
    1.46233    4.609192    0.079
    1.44157    4.560890    0.093
    1.42080    4.517063    0.115
    1.40004    4.483135    0.151
    1.37927    4.471818    0.225
    1.35851    4.511588    0.372
    1.33775    4.605158    0.541
    1.31698    4.698264    0.625
    1.29622    4.752325    0.554
    1.27545    4.764516    0.549
    1.25469    4.719571    0.637
    1.23393    4.633554    0.587
    1.21316    4.597233    0.564
    1.19240    4.576642    0.545
    1.17163    4.570083    0.531
    1.15087    4.569621    0.507
    1.15087    4.569621    0.507
    1.11490    4.586602    0.496
    1.07894    4.601057    0.472
    1.04297    4.609869    0.441
    1.00701    4.608782    0.400
    0.97104    4.594019    0.352
    0.93508    4.566919    0.299
    0.89912    4.523076    0.243
    0.86315    4.471496    0.193
    0.82719    4.416874    0.150
    0.79122    4.352939    0.121
    0.75526    4.285649    0.096
    0.71929    4.212639    0.075
    0.68333    4.135472    0.062
    0.64736    4.054477    0.052
    0.61140    3.967276    0.043
    0.57543    3.872250    0.039
    0.53947    3.778673    0.034
    0.50350    3.681392    0.670
    0.46754    3.578397    0.671
    0.43158    3.479082    0.026
    0.39561    3.380709    0.027
    0.35965    3.280045    0.026
    0.32368    3.184367    0.025
    0.28772    3.168438    0.603
    0.25175    3.058228    0.395
    0.21579    3.126322    0.619
    0.17982    3.147738    0.685
    0.14386    3.145625    0.708
    0.10789    3.173827    0.725
    0.07193    3.214199    0.728
    0.03596    3.246861    0.746
    0.00000    3.269351    0.754

# Band-Index    26
    0.00000    3.690188    0.590
    0.03596    3.451042    0.657
    0.07193    3.431374    0.669
    0.10789    3.417507    0.683
    0.14386    3.388088    0.700
    0.17982    3.362028    0.719
    0.21579    3.444580    0.713
    0.25175    3.478991    0.723
    0.28772    3.552817    0.729
    0.32368    3.640997    0.734
    0.35965    3.746395    0.737
    0.39561    3.863893    0.737
    0.43158    3.975118    0.743
    0.46754    4.106242    0.738
    0.50350    4.230983    0.735
    0.53947    4.348390    0.730
    0.57543    4.442333    0.728
    0.61140    4.550909    0.720
    0.64736    4.644005    0.713
    0.68333    4.727243    0.707
    0.71929    4.805113    0.699
    0.75526    4.875941    0.691
    0.79122    4.938019    0.685
    0.82719    4.992460    0.679
    0.86315    5.039492    0.676
    0.89912    5.081582    0.672
    0.93508    5.118797    0.669
    0.97104    5.151703    0.670
    1.00701    5.179171    0.673
    1.04297    5.202300    0.679
    1.07894    5.218515    0.685
    1.11490    5.228140    0.693
    1.15087    5.230578    0.702
    1.15087    5.230578    0.702
    1.17163    5.200206    0.692
    1.19240    5.154775    0.680
    1.21316    5.093874    0.663
    1.23393    5.014696    0.636
    1.25469    4.887404    0.586
    1.27545    4.800389    0.673
    1.29622    4.772297    0.660
    1.31698    4.786939    0.568
    1.33775    4.837665    0.582
    1.35851    4.897746    0.596
    1.37927    4.963861    0.611
    1.40004    5.034161    0.624
    1.42080    5.107805    0.637
    1.44157    5.184747    0.651
    1.46233    5.263553    0.666
    1.48309    5.344053    0.680
    1.50386    5.424635    0.695
    1.52462    5.504282    0.710
    1.54539    5.581960    0.724
    1.56615    5.656846    0.739
    1.58692    5.728835    0.751
    1.60768    5.796108    0.765
    1.62844    5.858446    0.777
    1.64921    5.915979    0.788
    1.66997    5.966623    0.797
    1.69074    6.010171    0.807
    1.71150    6.046416    0.812
    1.73226    6.075901    0.819
    1.75303    6.098153    0.822
    1.77379    6.113303    0.823
    1.79456    6.121862    0.824
    1.81532    6.124249    0.824
    1.81532    6.124249    0.824
    1.85685    6.115099    0.826
    1.89838    6.085810    0.824
    1.93990    6.040038    0.819
    1.98143    5.982068    0.813
    2.02296    5.914454    0.806
    2.06449    5.842105    0.799
    2.10602    5.765276    0.790
    2.14755    5.686910    0.784
    2.18907    5.609811    0.776
    2.23060    5.535827    0.771
    2.27213    5.466561    0.766
    2.31366    5.397854    0.763
    2.35519    5.324476    0.762
    2.39671    5.245086    0.761
    2.43824    5.156091    0.762
    2.47977    5.055827    0.763
    2.52130    4.948960    0.762
    2.56283    4.823051    0.762
    2.60436    4.677405    0.762
    2.64588    4.517321    0.761
    2.68741    4.345179    0.759
    2.72894    4.163500    0.756
    2.77047    4.003285    0.749
    2.81200    3.854845    0.735
    2.85352    3.698787    0.729
    2.89505    3.584640    0.718
    2.93658    3.486479    0.709
    2.97811    3.414568    0.704
    3.01964    3.405157    0.690
    3.06117    3.436904    0.671
    3.10269    3.462522    0.655
    3.14422    3.690188    0.590

# Band-Index    27
    3.14422    4.892675    0.315
    3.10269    5.175908    0.249
    3.06117    5.278295    0.232
    3.01964    5.398549    0.212
    2.97811    5.503994    0.191
    2.93658    5.603846    0.184
    2.89505    5.706480    0.169
    2.85352    5.820141    0.157
    2.81200    5.943128    0.159
    2.77047    6.073592    0.155
    2.72894    6.188532    0.045
    2.68741    6.314378    0.044
    2.64588    6.455672    0.038
    2.60436    6.620599    0.039
    2.56283    6.806807    0.039
    2.52130    7.009032    0.039
    2.47977    7.206725    0.116
    2.43824    7.448871    0.134
    2.39671    7.653173    0.052
    2.35519    7.808725    0.032
    2.31366    7.915060    0.374
    2.27213    7.788931    0.392
    2.23060    7.646742    0.397
    2.18907    7.506975    0.399
    2.14755    7.378518    0.399
    2.10602    7.268508    0.392
    2.06449    7.178983    0.382
    2.02296    7.105459    0.366
    1.98143    7.051836    0.345
    1.93990    7.016341    0.322
    1.89838    7.009383    0.296
    1.85685    7.032582    0.275
    1.81532    7.053092    0.292
    1.81532    7.053092    0.292
    1.79456    7.047623    0.287
    1.77379    7.018983    0.294
    1.75303    6.974286    0.309
    1.73226    6.923130    0.325
    1.71150    6.868878    0.338
    1.69074    6.813106    0.347
    1.66997    6.755788    0.355
    1.64921    6.696426    0.359
    1.62844    6.635036    0.362
    1.60768    6.574388    0.365
    1.58692    6.512893    0.366
    1.56615    6.450054    0.366
    1.54539    6.387260    0.367
    1.52462    6.324001    0.368
    1.50386    6.261930    0.369
    1.48309    6.200161    0.370
    1.46233    6.139995    0.372
    1.44157    6.081169    0.376
    1.42080    6.024754    0.379
    1.40004    5.970856    0.384
    1.37927    5.919938    0.387
    1.35851    5.871139    0.393
    1.33775    5.825151    0.400
    1.31698    5.783367    0.406
    1.29622    5.745117    0.411
    1.27545    5.711370    0.417
    1.25469    5.681736    0.423
    1.23393    5.656666    0.428
    1.21316    5.637880    0.433
    1.19240    5.623511    0.435
