#K-Path          Energy    tot
# NKPTS & NBANDS:  99  48
# Band-Index    1
    0.93508    6.341155    0.077
    0.89912    6.548778    0.076
    0.86315    6.766916    0.076
    0.82719    6.990608    0.076
    0.79122    7.201482    0.075
    0.75526    7.338599    0.076
    0.71929    7.265405    0.060
    0.68333    7.093255    0.033
    0.64736    6.957957    0.020
    0.61140    6.830703    0.014
    0.57543    6.708451    0.013
    0.53947    6.592879    0.014
    0.50350    6.472216    0.015
    0.46754    6.354221    0.015
    0.43158    6.244422    0.013
    0.39561    6.133086    0.017
    0.35965    6.021674    0.021
    0.32368    5.920737    0.021
    0.28772    5.824144    0.021
    0.25175    5.733561    0.017
    0.21579    5.642721    0.015
    0.17982    5.561024    0.015
    0.14386    5.472573    0.012
    0.10789    5.370483    0.011
    0.07193    5.270382    0.011
    0.03596    5.175463    0.012
    0.00000    4.892675    0.014

# Band-Index    28
    0.00000    5.492768    0.145
    0.03596    5.501004    0.142
    0.07193    5.521802    0.138
    0.10789    5.552579    0.133
    0.14386    5.620703    0.129
    0.17982    5.705306    0.127
    0.21579    5.745221    0.121
    0.25175    5.824959    0.116
    0.28772    5.910418    0.109
    0.32368    5.999141    0.106
    0.35965    6.093550    0.104
    0.39561    6.191310    0.107
    0.43158    6.307324    0.112
    0.46754    6.425230    0.111
    0.50350    6.544591    0.110
    0.53947    6.675620    0.112
    0.57543    6.793177    0.113
    0.61140    6.954652    0.117
    0.64736    7.122577    0.121
    0.68333    7.328500    0.126
    0.71929    7.534656    0.107
    0.75526    7.556099    0.068
    0.79122    7.594296    0.051
    0.82719    7.653886    0.281
    0.86315    7.523081    0.318
    0.89912    7.347124    0.335
    0.93508    7.158162    0.343
    0.97104    6.972848    0.347
    1.00701    6.805898    0.347
    1.04297    6.666938    0.345
    1.07894    6.564465    0.343
    1.11490    6.504495    0.340
    1.15087    6.489655    0.336
    1.15087    6.489655    0.336
    1.17163    6.496997    0.336
    1.19240    6.505075    0.335
    1.21316    6.519011    0.334
    1.23393    6.537558    0.333
    1.25469    6.561127    0.330
    1.27545    6.585020    0.328
    1.29622    6.614864    0.327
    1.31698    6.650022    0.324
    1.33775    6.686104    0.321
    1.35851    6.725027    0.318
    1.37927    6.766105    0.316
    1.40004    6.808940    0.313
    1.42080    6.851291    0.311
    1.44157    6.897258    0.308
    1.46233    6.945102    0.306
    1.48309    6.996048    0.305
    1.50386    7.049734    0.304
    1.52462    7.102910    0.303
    1.54539    7.162816    0.302
    1.56615    7.222741    0.302
    1.58692    7.287738    0.300
    1.60768    7.355064    0.298
    1.62844    7.430337    0.289
    1.64921    7.518610    0.264
    1.66997    7.582533    0.213
    1.69074    7.577536    0.158
    1.71150    7.518747    0.121
    1.73226    7.442360    0.100
    1.75303    7.366178    0.086
    1.77379    7.300923    0.076
    1.79456    7.258189    0.070
    1.81532    7.245096    0.070
    1.81532    7.245096    0.070
    1.85685    7.299777    0.056
    1.89838    7.391990    0.051
    1.93990    7.482465    0.053
    1.98143    7.566133    0.069
    2.02296    7.637223    0.110
    2.06449    7.725030    0.163
    2.10602    7.823515    0.223
    2.14755    7.926030    0.281
    2.18907    8.035711    0.310
    2.23060    8.110764    0.299
    2.27213    8.103644    0.240
    2.31366    7.997186    0.169
    2.35519    7.960880    0.031
    2.39671    7.764007    0.016
    2.43824    7.474329    0.090
    2.47977    7.226190    0.084
    2.52130    7.010377    0.020
    2.56283    6.827092    0.019
    2.60436    6.654700    0.019
    2.64588    6.499105    0.017
    2.68741    6.349584    0.018
    2.72894    6.208474    0.017
    2.77047    6.082405    0.097
    2.81200    5.985738    0.100
    2.85352    5.890726    0.102
    2.89505    5.798223    0.108
    2.93658    5.716611    0.119
    2.97811    5.666361    0.124
    3.01964    5.588676    0.131
    3.06117    5.537902    0.134
    3.10269    5.502323    0.141
    3.14422    5.492768    0.145

# Band-Index    29
    3.14422    6.494313    0.020
    3.10269    6.583423    0.026
    3.06117    6.758665    0.030
    3.01964    6.986917    0.038
    2.97811    7.214141    0.046
    2.93658    7.491243    0.044
    2.89505    7.813093    0.037
    2.85352    8.164166    0.028
    2.81200    8.484208    0.016
    2.77047    8.753612    0.010
    2.72894    8.961252    0.009
    2.68741    9.065002    0.015
    2.64588    9.109108    0.021
    2.60436    9.064300    0.028
    2.56283    8.986293    0.035
    2.52130    8.852331    0.044
    2.47977    8.672066    0.053
    2.43824    8.433394    0.066
    2.39671    8.193053    0.081
    2.35519    8.167003    0.107
    2.31366    8.344575    0.137
    2.27213    8.503443    0.133
    2.23060    8.621606    0.103
    2.18907    8.603235    0.104
    2.14755    8.449109    0.139
    2.10602    8.248976    0.198
    2.06449    8.059507    0.255
    2.02296    7.898314    0.305
    1.98143    7.781137    0.342
    1.93990    7.730206    0.356
    1.89838    7.726395    0.356
    1.85685    7.740491    0.349
    1.81532    7.729086    0.336
    1.81532    7.729086    0.336
    1.79456    7.734562    0.337
    1.77379    7.730343    0.332
    1.75303    7.713104    0.321
    1.73226    7.684077    0.304
    1.71150    7.645855    0.279
    1.69074    7.629987    0.238
    1.66997    7.669532    0.177
    1.64921    7.781223    0.122
    1.62844    7.922666    0.093
    1.60768    8.065796    0.084
    1.58692    8.209611    0.079
    1.56615    8.354119    0.078
    1.54539    8.500074    0.076
    1.52462    8.646696    0.077
    1.50386    8.794038    0.078
    1.48309    8.940109    0.078
    1.46233    9.083104    0.078
    1.44157    9.219424    0.078
    1.42080    9.329072    0.076
    1.40004    9.330228    0.066
    1.37927    9.200244    0.056
    1.35851    9.099567    0.054
    1.33775    9.006564    0.052
    1.31698    8.920087    0.050
    1.29622    8.839323    0.049
    1.27545    8.762884    0.049
    1.25469    8.692620    0.048
    1.23393    8.626524    0.048
    1.21316    8.582095    0.047
    1.19240    8.538363    0.047
    1.17163    8.509335    0.046
    1.15087    8.473171    0.047
    1.15087    8.473171    0.047
    1.11490    8.466868    0.052
    1.07894    8.394365    0.056
    1.04297    8.292001    0.054
    1.00701    8.191591    0.050
    0.97104    8.092246    0.046
    0.93508    7.993614    0.041
    0.89912    7.885168    0.038
    0.86315    7.776391    0.036
    0.82719    7.675682    0.040
    0.79122    7.681789    0.218
    0.75526    7.592613    0.138
    0.71929    7.629797    0.067
    0.68333    7.911987    0.043
    0.64736    8.144883    0.040
    0.61140    8.328674    0.037
    0.57543    8.482751    0.032
    0.53947    8.621355    0.028
    0.50350    8.707460    0.023
    0.46754    8.757527    0.018
    0.43158    8.756736    0.014
    0.39561    8.669361    0.012
    0.35965    8.517755    0.015
    0.32368    8.302952    0.022
    0.28772    8.054734    0.030
    0.25175    7.762282    0.038
    0.21579    7.515946    0.045
    0.17982    7.274812    0.042
    0.14386    7.092324    0.040
    0.10789    6.892598    0.036
    0.07193    6.701469    0.029
    0.03596    6.560146    0.026
    0.00000    6.494313    0.020

# Band-Index    30
    0.00000    7.287961    0.392
    0.03596    7.288460    0.394
    0.07193    7.400387    0.401
    0.10789    7.551483    0.407
    0.14386    7.743105    0.415
    0.17982    7.971202    0.426
    0.21579    8.214163    0.439
    0.25175    8.497755    0.459
    0.28772    8.800060    0.477
    0.32368    9.060471    0.491
    0.35965    9.209948    0.035
    0.39561    9.423674    0.498
    0.43158    9.555797    0.492
    0.46754    9.441032    0.057
    0.50350    9.545019    0.051
    0.53947    9.534091    0.456
    0.57543    9.403718    0.444
    0.61140    9.266939    0.431
    0.64736    9.087998    0.416
    0.68333    8.863350    0.391
    0.71929    8.609858    0.358
    0.75526    8.366701    0.309
    0.79122    8.191910    0.249
    0.82719    8.130811    0.202
    0.86315    8.175057    0.174
    0.89912    8.262237    0.161
    0.93508    8.367300    0.156
    0.97104    8.460867    0.152
    1.00701    8.546601    0.146
    1.04297    8.552413    0.092
    1.07894    8.617163    0.082
    1.11490    8.695537    0.121
    1.15087    8.627841    0.153
    1.15087    8.627841    0.153
    1.17163    8.619059    0.152
    1.19240    8.611019    0.154
    1.21316    8.640733    0.153
    1.23393    8.755270    0.151
    1.25469    9.041552    0.136
    1.27545    9.224402    0.114
    1.29622    9.289389    0.113
    1.31698    9.365977    0.111
    1.33775    9.429735    0.107
    1.35851    9.514734    0.107
    1.37927    9.548321    0.104
    1.40004    9.448273    0.093
    1.42080    9.417074    0.087
    1.44157    9.466600    0.094
    1.46233    9.517651    0.106
    1.48309    9.564741    0.128
    1.50386    9.587251    0.155
    1.52462    9.559659    0.185
    1.54539    9.487331    0.202
    1.56615    9.382088    0.213
    1.58692    9.261794    0.218
    1.60768    9.133614    0.222
    1.62844    9.004626    0.224
    1.64921    8.880557    0.223
    1.66997    8.757329    0.222
    1.69074    8.640407    0.219
    1.71150    8.533359    0.217
    1.73226    8.444267    0.214
    1.75303    8.375852    0.213
    1.77379    8.328807    0.213
    1.79456    8.305998    0.215
    1.81532    8.302743    0.217
    1.81532    8.302743    0.217
    1.85685    8.303743    0.210
    1.89838    8.368551    0.205
    1.93990    8.465650    0.201
    1.98143    8.573646    0.194
    2.02296    8.664627    0.186
    2.06449    8.735611    0.175
    2.10602    8.776272    0.163
    2.14755    8.776849    0.149
    2.18907    8.758537    0.138
    2.23060    8.765065    0.134
    2.27213    8.816753    0.159
    2.31366    8.895563    0.231
    2.35519    9.017521    0.321
    2.39671    9.175999    0.380
    2.43824    9.332098    0.414
    2.47977    9.459620    0.440
    2.52130    9.569529    0.456
    2.56283    9.662792    0.470
    2.60436    9.700556    0.485
    2.64588    9.682485    0.499
    2.68741    9.628514    0.515
    2.72894    9.516638    0.527
    2.77047    9.350107    0.527
    2.81200    9.120305    0.515
    2.85352    8.823909    0.494
    2.89505    8.490016    0.468
    2.93658    8.166694    0.444
    2.97811    7.891827    0.423
    3.01964    7.648045    0.415
    3.06117    7.449243    0.408
    3.10269    7.308057    0.397
    3.14422    7.287961    0.392

# Band-Index    31
    3.14422    8.642866    0.022
    3.10269    8.818272    0.033
    3.06117    8.997998    0.060
    3.01964    8.884510    0.044
    2.97811    8.854591    0.030
    2.93658    8.859384    0.023
    2.89505    8.971379    0.021
    2.85352    9.139017    0.025
    2.81200    9.328299    0.034
    2.77047    9.516131    0.052
    2.72894    10.074828    0.088
    2.68741    9.823886    0.067
    2.64588    9.701213    0.053
    2.60436    9.941762    0.056
    2.56283    10.683067    0.080
    2.52130    10.765865    0.136
    2.47977    10.751880    0.118
    2.43824    10.736782    0.087
    2.39671    10.543880    0.053
    2.35519    10.154729    0.041
    2.31366    9.700538    0.042
    2.27213    9.301982    0.044
    2.23060    9.062944    0.048
    2.18907    9.089229    0.047
    2.14755    9.250573    0.055
    2.10602    9.563371    0.076
    2.06449    9.814098    0.093
    2.02296    9.909279    0.096
    1.98143    9.967723    0.092
    1.93990    9.998712    0.089
    1.89838    10.002761    0.086
    1.85685    9.992170    0.081
    1.81532    9.970990    0.078
    1.81532    9.970990    0.078
    1.79456    9.975971    0.078
    1.77379    9.981132    0.079
    1.75303    9.982040    0.079
    1.73226    9.979073    0.078
    1.71150    9.968780    0.078
    1.69074    9.968349    0.079
    1.66997    9.960946    0.079
    1.64921    9.949644    0.079
    1.62844    9.926354    0.080
    1.60768    9.913334    0.080
    1.58692    9.903064    0.081
    1.56615    9.889208    0.082
    1.54539    9.885809    0.087
    1.52462    9.896860    0.094
    1.50386    9.921501    0.097
    1.48309    9.861091    0.076
    1.46233    9.767298    0.071
    1.44157    9.697413    0.074
    1.42080    9.636217    0.078
    1.40004    9.596834    0.081
    1.37927    9.593977    0.082
    1.35851    9.649871    0.086
    1.33775    9.652376    0.093
    1.31698    9.564887    0.095
    1.29622    9.452330    0.095
    1.27545    9.349011    0.088
    1.25469    9.148756    0.115
    1.23393    9.065661    0.116
    1.21316    9.000398    0.116
    1.19240    8.922406    0.116
    1.17163    8.871571    0.116
    1.15087    8.785473    0.116
    1.15087    8.785473    0.116
    1.11490    8.832227    0.061
    1.07894    8.645071    0.127
    1.04297    8.609968    0.137
    1.00701    8.598752    0.094
    0.97104    8.658602    0.095
    0.93508    8.705808    0.095
    0.89912    8.729053    0.093
    0.86315    8.793216    0.093
    0.82719    8.976831    0.095
    0.79122    9.082547    0.097
    0.75526    9.184890    0.099
    0.71929    9.292488    0.101
    0.68333    9.443943    0.105
    0.64736    9.643776    0.113
    0.61140    9.827402    0.120
    0.57543    9.890692    0.059
    0.53947    9.706334    0.048
    0.50350    9.592015    0.469
    0.46754    9.595496    0.481
    0.43158    9.635353    0.081
    0.39561    9.573120    0.057
    0.35965    9.270465    0.499
    0.32368    9.091170    0.028
    0.28772    9.054872    0.026
    0.25175    8.941106    0.028
    0.21579    8.907842    0.032
    0.17982    8.944981    0.038
    0.14386    8.987254    0.047
    0.10789    9.010969    0.058
    0.07193    9.003793    0.038
    0.03596    8.782046    0.029
    0.00000    8.642866    0.022

# Band-Index    32
    0.00000    9.233853    0.075
    0.03596    9.100887    0.070
    0.07193    9.074367    0.066
    0.10789    9.283444    0.056
    0.14386    9.621665    0.068
    0.17982    10.003741    0.077
    0.21579    10.427623    0.107
    0.25175    10.755860    0.111
    0.28772    10.777299    0.103
    0.32368    10.770249    0.098
    0.35965    10.740639    0.150
    0.39561    10.380945    0.132
    0.43158    10.225157    0.107
    0.46754    10.339505    0.131
    0.50350    10.247334    0.132
    0.53947    10.109792    0.130
    0.57543    9.954449    0.124
    0.61140    9.934520    0.070
    0.64736    9.907248    0.084
    0.68333    9.785494    0.100
    0.71929    9.608681    0.110
    0.75526    9.455202    0.118
    0.79122    9.307443    0.120
    0.82719    9.180386    0.122
    0.86315    9.057191    0.127
    0.89912    8.974524    0.123
    0.93508    8.990619    0.117
    0.97104    9.119905    0.110
    1.00701    9.431852    0.104
    1.04297    9.613068    0.108
    1.07894    9.439298    0.126
    1.11490    8.992410    0.148
    1.15087    8.873363    0.060
    1.15087    8.873363    0.060
    1.17163    8.949048    0.062
    1.19240    9.006836    0.065
    1.21316    9.094340    0.073
    1.23393    9.166436    0.075
    1.25469    9.261285    0.082
    1.27545    9.586778    0.103
    1.29622    9.970710    0.073
    1.31698    9.973120    0.061
    1.33775    9.881811    0.063
    1.35851    9.835442    0.073
    1.37927    9.859667    0.081
    1.40004    9.929097    0.094
    1.42080    10.014062    0.111
    1.44157    10.051493    0.133
    1.46233    10.018069    0.120
    1.48309    9.982385    0.124
    1.50386    9.928487    0.083
    1.52462    9.972963    0.064
    1.54539    10.067302    0.056
    1.56615    10.159663    0.055
    1.58692    10.236379    0.058
    1.60768    10.281098    0.063
    1.62844    10.302603    0.074
    1.64921    10.365600    0.080
    1.66997    10.395387    0.086
    1.69074    10.415492    0.089
    1.71150    10.420210    0.090
    1.73226    10.447102    0.089
    1.75303    10.453810    0.089
    1.77379    10.447075    0.089
    1.79456    10.433771    0.088
    1.81532    10.410405    0.089
    1.81532    10.410405    0.089
    1.85685    10.507873    0.085
    1.89838    10.603466    0.081
    1.93990    10.639494    0.079
    1.98143    10.645935    0.076
    2.02296    10.319475    0.067
    2.06449    10.161660    0.079
    2.10602    10.186284    0.108
    2.14755    10.302377    0.146
    2.18907    10.436899    0.169
    2.23060    10.348088    0.089
    2.27213    10.340611    0.101
    2.31366    10.573528    0.118
    2.35519    10.899372    0.141
    2.39671    10.883267    0.110
    2.43824    11.121801    0.088
    2.47977    11.016023    0.100
    2.52130    11.172323    0.102
    2.56283    10.805762    0.143
    2.60436    10.766822    0.146
    2.64588    10.717499    0.143
    2.68741    10.447810    0.123
    2.72894    10.100737    0.096
    2.77047    10.460296    0.133
    2.81200    10.501495    0.131
    2.85352    10.590464    0.134
    2.89505    10.535280    0.133
    2.93658    10.154124    0.081
    2.97811    9.837450    0.068
    3.01964    9.488874    0.065
    3.06117    9.096165    0.046
    3.10269    9.076662    0.068
    3.14422    9.233853    0.075

# Band-Index    33
    3.14422    10.173408    0.202
    3.10269    10.383014    0.200
    3.06117    10.737737    0.192
    3.01964    10.862250    0.094
    2.97811    10.967913    0.136
    2.93658    11.206561    0.155
    2.89505    10.932262    0.115
    2.85352    10.875303    0.123
    2.81200    10.806161    0.129
    2.77047    10.643767    0.122
    2.72894    10.487947    0.138
    2.68741    10.588439    0.147
    2.64588    10.774175    0.157
    2.60436    11.133185    0.149
    2.56283    11.589868    0.094
    2.52130    11.496993    0.079
    2.47977    11.204228    0.069
    2.43824    11.247347    0.081
    2.39671    11.316770    0.168
    2.35519    10.926907    0.150
    2.31366    10.921966    0.172
    2.27213    10.718210    0.184
    2.23060    10.556052    0.182
    2.18907    10.444242    0.084
    2.14755    10.322499    0.094
    2.10602    10.504649    0.095
    2.06449    10.704527    0.086
    2.02296    10.766617    0.073
    1.98143    10.652285    0.055
    1.93990    10.784344    0.047
    1.89838    11.081614    0.032
    1.85685    11.206098    0.018
    1.81532    11.156513    0.014
    1.81532    11.156513    0.014
    1.79456    11.169671    0.030
    1.77379    11.135520    0.039
    1.75303    11.077897    0.043
    1.73226    10.997432    0.046
    1.71150    10.903482    0.049
    1.69074    10.798738    0.053
    1.66997    10.688012    0.059
    1.64921    10.572917    0.066
    1.62844    10.471391    0.075
    1.60768    10.368418    0.086
    1.58692    10.286009    0.095
    1.56615    10.220782    0.102
    1.54539    10.163646    0.105
    1.52462    10.112231    0.107
    1.50386    10.069260    0.109
    1.48309    10.029245    0.113
    1.46233    10.064162    0.139
    1.44157    10.081866    0.129
    1.42080    10.157236    0.144
    1.40004    10.268828    0.149
    1.37927    10.351420    0.143
    1.35851    10.383634    0.133
    1.33775    10.198480    0.070
    1.31698    10.010249    0.066
    1.29622    10.065074    0.056
    1.27545    10.195883    0.097
    1.25469    10.403635    0.043
    1.23393    10.419898    0.127
    1.21316    10.402864    0.040
    1.19240    10.348404    0.038
    1.17163    10.319127    0.036
    1.15087    10.279130    0.035
    1.15087    10.279130    0.035
    1.11490    10.275231    0.066
    1.07894    9.977052    0.096
    1.04297    9.979607    0.108
    1.00701    10.259248    0.114
    0.97104    10.458687    0.049
    0.93508    10.508687    0.035
    0.89912    10.264967    0.119
    0.86315    10.055477    0.093
    0.82719    10.055537    0.087
    0.79122    9.976738    0.086
    0.75526    9.945091    0.087
    0.71929    9.950762    0.090
    0.68333    10.073898    0.098
    0.64736    9.997882    0.071
    0.61140    10.112595    0.086
    0.57543    10.227154    0.091
    0.53947    10.420198    0.090
    0.50350    10.593037    0.089
    0.46754    10.719822    0.090
    0.43158    10.864723    0.085
    0.39561    10.865156    0.090
    0.35965    10.799144    0.093
    0.32368    10.899065    0.151
    0.28772    10.936019    0.142
    0.25175    10.780387    0.128
    0.21579    10.954472    0.125
    0.17982    10.993269    0.128
    0.14386    10.888801    0.101
    0.10789    10.894536    0.181
    0.07193    10.628852    0.198
    0.03596    10.344345    0.202
    0.00000    10.173408    0.202

# Band-Index    34
    0.00000    10.756131    0.079
    0.03596    10.623945    0.071
    0.07193    10.743395    0.058
    0.10789    10.917675    0.052
    0.14386    11.144315    0.164
    0.17982    11.152151    0.150
    0.21579    11.150826    0.156
    0.25175    11.269532    0.168
    0.28772    11.277819    0.164
    0.32368    11.194148    0.153
    0.35965    11.163681    0.149
    0.39561    11.254182    0.149
    0.43158    11.352631    0.152
    0.46754    11.257482    0.146
    0.50350    11.156989    0.143
    0.53947    10.954190    0.136
    0.57543    10.524478    0.113
    0.61140    10.473458    0.107
    0.64736    10.321203    0.106
    0.68333    10.151503    0.066
    0.71929    10.916123    0.053
    0.75526    11.534126    0.093
    0.79122    11.124341    0.116
    0.82719    11.351690    0.125
    0.86315    11.509387    0.050
    0.89912    11.250578    0.032
    0.93508    10.878824    0.121
    0.97104    10.671900    0.113
    1.00701    10.452578    0.055
    1.04297    10.418784    0.055
    1.07894    10.467504    0.048
    1.11490    10.401854    0.041
    1.15087    10.498534    0.102
    1.15087    10.498534    0.102
    1.17163    10.597300    0.045
    1.19240    10.567387    0.112
    1.21316    10.450149    0.123
    1.23393    10.446287    0.047
    1.25469    10.451435    0.130
    1.27545    10.244677    0.041
    1.29622    10.103028    0.113
    1.31698    10.263232    0.121
    1.33775    10.353167    0.125
    1.35851    10.401430    0.070
    1.37927    10.514977    0.064
    1.40004    10.674550    0.053
    1.42080    10.750232    0.149
    1.44157    10.852091    0.036
    1.46233    10.959341    0.033
    1.48309    11.007113    0.032
    1.50386    11.085672    0.033
    1.52462    11.097061    0.033
    1.54539    11.145842    0.030
    1.56615    11.254918    0.028
    1.58692    11.181216    0.043
    1.60768    11.084580    0.038
    1.62844    11.139823    0.039
    1.64921    11.227301    0.040
    1.66997    11.282659    0.041
    1.69074    11.280374    0.043
    1.71150    11.270598    0.048
    1.73226    11.282314    0.054
    1.75303    11.321762    0.061
    1.77379    11.326405    0.071
    1.79456    11.327678    0.085
    1.81532    11.308826    0.101
    1.81532    11.308826    0.101
    1.85685    11.401129    0.102
    1.89838    11.398056    0.092
    1.93990    11.296611    0.080
    1.98143    11.179519    0.073
    2.02296    11.043370    0.070
    2.06449    11.091862    0.063
    2.10602    11.286016    0.055
    2.14755    11.379620    0.053
    2.18907    11.476620    0.066
    2.23060    11.488872    0.066
    2.27213    11.490545    0.064
    2.31366    11.586693    0.068
    2.35519    11.504579    0.072
    2.39671    11.342617    0.078
    2.43824    11.352793    0.078
    2.47977    11.731299    0.070
    2.52130    11.508044    0.108
    2.56283    11.933661    0.062
    2.60436    12.297061    0.116
    2.64588    12.420654    0.116
    2.68741    12.325352    0.139
    2.72894    12.034010    0.162
    2.77047    11.764511    0.164
    2.81200    11.577770    0.168
    2.85352    11.486445    0.176
    2.89505    11.440383    0.086
    2.93658    11.251855    0.093
    2.97811    11.277908    0.163
    3.01964    11.136090    0.168
    3.06117    10.820403    0.053
    3.10269    10.612674    0.067
    3.14422    10.756131    0.079

# Band-Index    35
    3.14422    11.425610    0.057
    3.10269    11.260001    0.056
    3.06117    11.058162    0.065
    3.01964    11.242626    0.047
    2.97811    11.728735    0.165
    2.93658    11.513390    0.203
    2.89505    11.519162    0.189
    2.85352    11.738693    0.076
    2.81200    12.122258    0.055
    2.77047    12.310499    0.013
    2.72894    12.598512    0.011
    2.68741    12.741239    0.040
    2.64588    12.725737    0.037
    2.60436    12.650632    0.037
    2.56283    11.935664    0.128
    2.52130    11.859050    0.077
    2.47977    11.883925    0.141
    2.43824    11.675165    0.163
    2.39671    11.554346    0.078
    2.35519    12.267084    0.066
    2.31366    12.927433    0.082
    2.27213    13.153064    0.086
    2.23060    13.348331    0.102
    2.18907    13.337235    0.102
    2.14755    13.261358    0.073
    2.10602    13.144538    0.104
    2.06449    12.898734    0.107
    2.02296    12.630609    0.103
    1.98143    12.400753    0.096
    1.93990    12.189210    0.088
    1.89838    11.987618    0.086
    1.85685    11.895333    0.090
    1.81532    11.934783    0.082
    1.81532    11.934783    0.082
    1.79456    11.942971    0.084
    1.77379    11.911469    0.083
    1.75303    11.932492    0.061
    1.73226    11.933190    0.048
    1.71150    11.876415    0.042
    1.69074    11.818191    0.038
    1.66997    11.750989    0.036
    1.64921    11.681379    0.034
    1.62844    11.605138    0.032
    1.60768    11.550533    0.030
    1.58692    11.438189    0.024
    1.56615    11.306785    0.040
    1.54539    11.303248    0.038
    1.52462    11.251105    0.036
    1.50386    11.192958    0.036
    1.48309    11.125018    0.037
    1.46233    11.055303    0.070
    1.44157    10.877042    0.154
    1.42080    10.772750    0.042
    1.40004    10.703502    0.135
    1.37927    10.683191    0.119
    1.35851    10.473549    0.064
    1.33775    10.397551    0.073
    1.31698    10.472518    0.070
    1.29622    10.517853    0.061
    1.27545    10.454658    0.135
    1.25469    10.477805    0.063
    1.23393    10.536936    0.059
    1.21316    10.589566    0.062
    1.19240    10.595446    0.074
    1.17163    10.601403    0.085
    1.15087    10.530995    0.043
    1.15087    10.530995    0.043
    1.11490    10.738221    0.083
    1.07894    11.115197    0.051
    1.04297    11.194042    0.140
    1.00701    11.463595    0.132
    0.97104    11.547890    0.028
    0.93508    11.422455    0.036
    0.89912    11.403781    0.044
    0.86315    11.592786    0.053
    0.82719    11.650052    0.054
    0.79122    11.751193    0.062
    0.75526    11.666933    0.087
    0.71929    11.938444    0.117
    0.68333    12.471828    0.110
    0.64736    12.659236    0.104
    0.61140    12.812318    0.100
    0.57543    12.491472    0.140
    0.53947    12.313262    0.163
    0.50350    11.911546    0.122
    0.46754    11.650098    0.144
    0.43158    11.804302    0.145
    0.39561    11.857357    0.136
    0.35965    11.892732    0.128
    0.32368    11.859272    0.122
    0.28772    11.715538    0.115
    0.25175    11.465246    0.115
    0.21579    11.544821    0.136
    0.17982    11.529243    0.036
    0.14386    11.246006    0.044
    0.10789    10.987851    0.075
    0.07193    11.171411    0.063
    0.03596    11.307879    0.057
    0.00000    11.425610    0.057

# Band-Index    36
    0.00000    11.452826    0.189
    0.03596    11.616472    0.197
    0.07193    11.856819    0.200
    0.10789    11.868141    0.194
    0.14386    11.829938    0.183
    0.17982    11.699844    0.168
    0.21579    11.805390    0.030
    0.25175    11.999529    0.026
    0.28772    12.171278    0.026
    0.32368    12.223078    0.031
    0.35965    12.369247    0.040
    0.39561    12.696912    0.050
    0.43158    12.871179    0.062
    0.46754    12.930887    0.073
    0.50350    12.955536    0.111
    0.53947    12.792456    0.082
    0.57543    12.845987    0.096
    0.61140    12.989520    0.112
    0.64736    12.914928    0.122
    0.68333    12.745912    0.051
    0.71929    12.314603    0.059
    0.75526    11.820697    0.055
    0.79122    11.999291    0.061
    0.82719    11.852026    0.060
    0.86315    11.668205    0.126
    0.89912    11.602848    0.084
    0.93508    11.727579    0.091
    0.97104    11.718590    0.048
    1.00701    11.550484    0.047
    1.04297    11.426151    0.032
    1.07894    11.177673    0.132
    1.11490    11.109770    0.065
    1.15087    10.872695    0.087
    1.15087    10.872695    0.087
    1.17163    10.717262    0.100
    1.19240    10.604242    0.046
    1.21316    10.636080    0.048
    1.23393    10.582008    0.046
    1.25469    10.526204    0.058
    1.27545    10.527042    0.057
    1.29622    10.583577    0.130
    1.31698    10.795309    0.084
    1.33775    10.735157    0.095
    1.35851    10.692197    0.108
    1.37927    10.690735    0.055
    1.40004    10.831243    0.048
    1.42080    10.924134    0.075
    1.44157    10.969434    0.074
    1.46233    11.056909    0.159
    1.48309    11.142143    0.069
    1.50386    11.252058    0.067
    1.52462    11.355218    0.065
    1.54539    11.442397    0.064
    1.56615    11.504732    0.066
    1.58692    11.613261    0.067
    1.60768    11.680934    0.067
    1.62844    11.714126    0.066
    1.64921    11.785776    0.069
    1.66997    11.898083    0.073
    1.69074    11.976578    0.074
    1.71150    12.042015    0.073
    1.73226    12.094370    0.066
    1.75303    12.111570    0.048
    1.77379    12.131954    0.021
    1.79456    12.117009    0.013
    1.81532    12.084889    0.012
    1.81532    12.084889    0.012
    1.85685    12.202082    0.014
    1.89838    12.309268    0.021
    1.93990    12.441030    0.024
    1.98143    12.655533    0.016
    2.02296    12.859873    0.015
    2.06449    13.062405    0.017
    2.10602    13.246091    0.018
    2.14755    13.261573    0.107
    2.18907    13.513910    0.080
    2.23060    13.498694    0.069
    2.27213    13.398662    0.088
    2.31366    13.399047    0.186
    2.35519    13.210196    0.196
    2.39671    13.166112    0.169
    2.43824    13.101926    0.137
    2.47977    13.060762    0.108
    2.52130    13.048169    0.068
    2.56283    12.995136    0.065
    2.60436    12.871206    0.063
    2.64588    12.875996    0.049
    2.68741    12.827113    0.013
    2.72894    12.700523    0.016
    2.77047    12.551999    0.028
    2.81200    12.365379    0.011
    2.85352    12.421313    0.068
    2.89505    12.687501    0.013
    2.93658    12.111043    0.052
    2.97811    12.010492    0.032
    3.01964    11.861519    0.194
    3.06117    11.821375    0.201
    3.10269    11.631583    0.200
    3.14422    11.452826    0.189

# Band-Index    37
    3.14422    13.046541    0.043
    3.10269    13.143842    0.032
    3.06117    13.052814    0.027
    3.01964    12.882972    0.024
    2.97811    12.168721    0.034
    2.93658    12.490740    0.022
